Date,Open,High,Low,Close,Adj Close,Volume,Type
09-03-2023,1534.031616,1544.108398,1423.264771,1438.660767,1438.660767,9457897583,ETH
10-03-2023,1438.760132,1438.760132,1378.525391,1429.158081,1429.158081,12665194936,ETH
11-03-2023,1429.10083,1484.136963,1428.723145,1482.616699,1482.616699,14917080154,ETH
12-03-2023,1482.431885,1607.152588,1461.610962,1590.292969,1590.292969,11480965122,ETH
13-03-2023,1590.831177,1699.911743,1572.074707,1680.30896,1680.30896,15711468959,ETH
14-03-2023,1680.295288,1779.917847,1665.902344,1703.50708,1703.50708,16159781303,ETH
15-03-2023,1705.189941,1721.079224,1616.630371,1656.180542,1656.180542,12715339905,ETH
16-03-2023,1656.332031,1693.139282,1639.261719,1677.215454,1677.215454,9364980166,ETH
17-03-2023,1677.296753,1799.343994,1667.131836,1792.485107,1792.485107,12467445117,ETH
18-03-2023,1793.592407,1840.357544,1751.262817,1761.659668,1761.659668,10317822213,ETH
19-03-2023,1762.963257,1843.844116,1762.963257,1785.576538,1785.576538,9170565472,ETH
20-03-2023,1785.41626,1807.72522,1728.10376,1735.321289,1735.321289,10978325507,ETH
21-03-2023,1735.61792,1836.288574,1725.007324,1806.760742,1806.760742,10758627746,ETH
22-03-2023,1804.957031,1821.458252,1717.765137,1737.717041,1737.717041,12484103560,ETH
23-03-2023,1737.140869,1853.888062,1732.524658,1816.405151,1816.405151,11012966854,ETH
24-03-2023,1815.819824,1819.935303,1730.349487,1752.0448,1752.0448,10913669383,ETH
25-03-2023,1751.469482,1762.674561,1716.651978,1743.764771,1743.764771,6614309912,ETH
26-03-2023,1743.842163,1797.880249,1741.182861,1775.676758,1775.676758,6990313307,ETH
27-03-2023,1775.481323,1781.379272,1690.516602,1715.460815,1715.460815,8585750760,ETH
28-03-2023,1715.327393,1791.110962,1702.564697,1772.785645,1772.785645,8346890042,ETH
29-03-2023,1772.899902,1825.600952,1772.899902,1793.001831,1793.001831,9136176952,ETH
30-03-2023,1793.345947,1827.280273,1766.248901,1792.737183,1792.737183,9724496987,ETH
31-03-2023,1793.620117,1844.677368,1783.142212,1822.022095,1822.022095,9149379763,ETH
01-04-2023,1821.704346,1840.173096,1811.11853,1813.860596,1813.860596,5556443606,ETH
02-04-2023,1821.192139,1824.328857,1774.872437,1795.70813,1795.70813,6199721188,ETH
03-04-2023,1794.922485,1839.157837,1765.518921,1810.297119,1810.297119,9643826401,ETH
04-04-2023,1810.14209,1886.594604,1802.955444,1871.005127,1871.005127,10398322335,ETH
05-04-2023,1870.965088,1937.497559,1865.941895,1909.114014,1909.114014,10319231689,ETH
06-04-2023,1909.143555,1909.271729,1857.085083,1872.922607,1872.922607,8263191830,ETH
07-04-2023,1872.734131,1882.299194,1845.993896,1865.636108,1865.636108,8356130492,ETH
08-04-2023,1864.679077,1879.107788,1848.875488,1849.498169,1849.498169,5016362733,ETH
09-04-2023,1849.672241,1873.057373,1828.700073,1859.387817,1859.387817,6361497715,ETH
10-04-2023,1859.741211,1917.300171,1848.164185,1911.20752,1911.20752,8380134275,ETH
11-04-2023,1911.375854,1936.728271,1886.53418,1892.189697,1892.189697,8877222956,ETH
12-04-2023,1891.949707,1929.881226,1860.036865,1920.682129,1920.682129,11010714187,ETH
13-04-2023,1917.698364,2022.150146,1901.860352,2012.634644,2012.634644,12546950499,ETH
14-04-2023,2013.930664,2126.31665,2011.503296,2101.635498,2101.635498,16298099411,ETH
15-04-2023,2101.616455,2111.075439,2076.510742,2092.466797,2092.466797,8036468153,ETH
16-04-2023,2092.281006,2137.445068,2076.832031,2120.005859,2120.005859,7898126856,ETH
17-04-2023,2120.001221,2120.113525,2063.038574,2076.24292,2076.24292,9648882546,ETH
18-04-2023,2075.855225,2121.531494,2057.653809,2104.537354,2104.537354,9134015143,ETH
19-04-2023,2103.946289,2104.857178,1928.582886,1936.403442,1936.403442,13779745451,ETH
20-04-2023,1936.417969,1979.573364,1918.132813,1943.097656,1943.097656,11324135406,ETH
21-04-2023,1943.409912,1955.64917,1827.78894,1849.999878,1849.999878,12044274581,ETH
22-04-2023,1849.286499,1886.781616,1845.849243,1874.228638,1874.228638,6970642726,ETH
23-04-2023,1874.171509,1882.229736,1838.992432,1862.062012,1862.062012,6607451862,ETH
24-04-2023,1862.085327,1888.193726,1811.792114,1842.757446,1842.757446,8438191338,ETH
25-04-2023,1842.204346,1877.484985,1805.322876,1866.753662,1866.753662,8677255481,ETH
26-04-2023,1866.148926,1962.567627,1792.463867,1866.564209,1866.564209,14356524696,ETH
27-04-2023,1866.693237,1936.94519,1863.147949,1908.786377,1908.786377,14008145806,ETH
28-04-2023,1909.273071,1923.199219,1876.29187,1892.512817,1892.512817,7691759733,ETH
29-04-2023,1892.565063,1916.973755,1887.990479,1908.916992,1908.916992,4796651246,ETH
30-04-2023,1908.741333,1938.417969,1876.924316,1876.924316,1876.924316,6539641957,ETH
01-05-2023,1868.891113,1886.206421,1809.193237,1831.954834,1831.954834,8625783201,ETH
02-05-2023,1831.726563,1879.759521,1824.327026,1870.789307,1870.789307,7536785767,ETH
03-05-2023,1870.687134,1915.50415,1845.871826,1904.651855,1904.651855,8306390869,ETH
04-05-2023,1905.168945,1915.871704,1868.629761,1877.704102,1877.704102,6578438233,ETH
05-05-2023,1877.83313,1998.413574,1876.946655,1995.060913,1995.060913,9498261360,ETH
06-05-2023,1995.479126,2017.559448,1870.605591,1900.221802,1900.221802,9623243037,ETH
07-05-2023,1899.917603,1933.998413,1873.076416,1873.076416,1873.076416,6883942236,ETH
08-05-2023,1872.475098,1886.162109,1818.450562,1849.042725,1849.042725,9895102899,ETH
09-05-2023,1849.061035,1860.66748,1832.906982,1848.603149,1848.603149,6129516088,ETH
10-05-2023,1848.213501,1886.800293,1795.668823,1842.401489,1842.401489,9945549603,ETH
11-05-2023,1842.492065,1842.492065,1774.132568,1796.490601,1796.490601,8353828312,ETH
12-05-2023,1795.176636,1812.424927,1742.403809,1808.019775,1808.019775,9047198660,ETH
13-05-2023,1807.776733,1814.548828,1797.915405,1805.827515,1805.827515,6916776960,ETH
